발행인,시도,시구,동읍,상세주소,사업용도,사업용도세부종목,브릿지론/본PF,신용보강기관명,신용보강기관종류,신용보강형태,매입보장/확약,대출약정규모,분양률,문장
드림구삼청라제일차,인천광역시,서구,청라동,6-7,오피스텔,오피스텔.오피스,0,교보증권,증권사,채권매입/인수/자금보충,매입확약,1450,-,  교보증권(주)의 대출채권 매입 사모사채 인수 또는 자금보충의무  
실버라이닝제일차,서울특별시,경기도,수원시,권선구,오피스텔,오피스텔.오피스,본 PF,한화,시공사,채무인수/자금보충,매입확약,-,-, ㈜한화의 자금보충 및 면책적 채무인수의무 등 실
알피봉명제일차,대전광역시,유성구,봉명동,545-1번지,공동주택,리테일.공동주택,본 PF,삼성증권,증권사,채권매입/인수/자금보충,매입확약,580,-, 삼성증권(주)의 대출채권 매입 사모사채 인수 또는 자금보충확약 
알피봉명제일차,대전광역시,유성구,봉명동,545-1번지,공동주택,리테일.공동주택,본 PF,삼성증권,증권사,채권매입/인수/자금보충,매입확약,580,-, 삼성증권(주)의 대출채권 매입 사모사채 인수 또는 자금보충확약 
알피봉명제일차,대전광역시,유성구,봉명동,545-1번지,공동주택,리테일.공동주택,본 PF,삼성증권,증권사,채권매입/인수/자금보충,매입확약,580,-, 삼성증권(주)의 대출채권 매입 사모사채 인수 또는 자금보충확약 
알피봉명제일차,대전광역시,유성구,봉명동,545-1번지,공동주택,리테일.공동주택,본 PF,삼성증권,증권사,채권매입/인수/자금보충,매입확약,580,-, 삼성증권(주)의 대출채권 매입 사모사채 인수 또는 자금보충확약 
에스비디제일차,경기도,안산시,단원구,선부동,오피스텔,리테일.오피스텔.오피스,0,DB금융투자,기타,인수,매입확약,620,-, DB금융투자㈜의 사모사채 인수확약 에
에이치세운제일차,서울특별시,중구,산림동,140-4번지,Default,Default,본 PF,현대차증권,증권사,인수,매입확약,1400,-, 현대차증권㈜의 사모사채 인수확약
에이티디레드,경기도,화성시,화성병점복합타운,상업,오피스텔,리테일.오피스텔.오피스,0,DB금융투자,기타,인수,매입확약,530,-, DB금융투자㈜의 사모사채 인수확약 에
에이티디블루,경기도,화성시,화성병점복합타운,상업,오피스텔,리테일.오피스텔.오피스,0,DB금융투자,기타,인수,매입확약,530,-, DB금융투자㈜의 사모사채 인수확약 에
엑스매드제칠차,부산광역시,사하구,다대동,370-6번지,공동주택,공동주택,0,교보증권,증권사,채권매입/자금보충,매입확약,1700,-,  교보증권(주)의 대출채권 매입확약 또는 자금보충 약정  
인제스피디움제이차유동화,0,0,0,0,상업업무,오피스.리테일,0,,,,매입확약,-,-,
제이제이우산제일차,광주광역시,광산구,우산동,1581-2번지,공동주택,주상복합.리테일.공동주택,0,유안타증권,증권사,인수,매입확약,210,-, 유안타증권(주)의 사모사채 인수 의무
케이아이에스인제제일차,0,0,0,0,상업업무,오피스.리테일,0,,,,매입확약,-,-,
케이에이치에스와이제육차,경기도,시흥시,정왕동,2689-1번지,오피스텔,리테일.오피스텔.오피스,0,디비금융투자,기타,인수,매입확약,790,-, 디비금융투자(주)의 사모사채 인수확약  
케이피에스시화제일차,경기도,시흥시,정왕동,시화,산업시설,물류,0,케이비증권,증권사,인수,매입확약,2570,-, 케이비증권㈜의 사모사채 인수의무
코스모트리,인천광역시,중구,운남동,1709-1,공동주택,리테일.공동주택,0,주택도시보증공사.NH투자증권,공공.증권사,-.매입,매입확약,-,100, 주택도시보증공사의 PF대출보증 . NH투자증권(주)의 유동화증권 매입보장
키스송도제이차,인천광역시,연수구,송도동,29-12(C8-1BL),상업업무,오피스.리테일,0,한국투자증권,증권사,채권매입,매입확약,850,-, 한국투자증권㈜의 대출채권 매입확약
하나문탠제일차,부산광역시,해운대구,중동,1502-1번지,공동주택,공동주택,0,하나증권,증권사,인수,매입확약,315,44.3,  하나증권(주)의 사모사채 인수의무  
더모스트팔용제일차,경상남도,창원시,의창구,팔용동,상업업무,오피스.리테일,0,-,-,매입/인수/자금보충,매입확약,720,-, 한화투자증권㈜가 부담하는 기초자산 매입 자금보충 및 사모사채 인수의무 등 더
더에스에프제구차,경기도,화성시,동탄2신도시,지원,공동주택,주상복합.지식산업센터,0,다올투자증권,증권사,채권매입/인수/자금보충,매입확약,1030,-, 다올투자증권(주)의 대출채권 매입확약 자금보충 및 사모사채 인수의
더테라스제이차,충청남도,아산시,배방읍,장재리,오피스텔,리테일.오피스텔.오피스,0,에스케이증권,증권사,인수,매입확약,920,98.0, 에스케이증권㈜의 사모사채 인수의무
더테라스제일차,충청남도,아산시,배방읍,장재리,오피스텔,리테일.오피스텔.오피스,0,교보증권,증권사,채권매입/인수/자금보충,매입확약,920,98.0, 교보증권㈜의 대출채권 매입 자금보충 및 사모사채 인수의무
씨더블유한마음제일차,경상남도,창원시,의창구,사림동,오피스텔,오피스텔.오피스,0,현대차증권,증권사,인수,매입확약,700,-, 현대차증권(주)의 사모사채 인수확
에스디글로리,경상남도,창원시,의창구,팔용동,,,0,-,-,매입/인수/자금보충,매입확약,-,-, 한화투자증권㈜가 부담하는 기초자산 매입 자금보충 및 사모사채 인수의무 등 에
케이동천제일차,경기도,용인시,수지구,동천동,공동주택,리테일.공동주택,0,다올투자증권,증권사,인수,매입확약,315,4.69, 다올투자증권㈜의 사모사채 인수확약
케이티비타이거제일차,강원도,평창군,대관령면,용산리,상업업무,리테일,본 PF,다올투자증권,증권사,채권매입/인수,매입확약,535,-, 다올투자증권㈜의 대출채권 매입 및 사모사채 인수 의
킹스톤제사차,경기도,시흥시,광석동,334-1번지,상업업무,오피스,0,한국투자증권,증권사,채권매입/인수/자금보충,매입확약,400,-, 한국투자증권(주)의 대출채권 매입 사모사채 인수 및 자금보충 의무
티아이애월,제주특별자치도,제주시,애월읍,애월리,공동주택,주상복합.오피스.오피스텔.리테일.공동주택,0,한화투자증권,증권사,채권매입/자금보충,매입확약,680,-, 한화투자증권㈜와 체결한 대출채권 매입확약 및 자금보충에 관한 계약서 등 티
디비에스피동탄제일차,경기도,화성시,오산동,977-2번지,오피스텔,리테일.오피스텔.오피스,0,DB금융투자,기타,채권매입/자금보충,매입확약,452,-, DB금융투자㈜의 대출채권 매입 또는 자금보충의무 
아이언피에프본촌,광주광역시,북구,본촌동,일원에서,공동주택,공동주택,본 PF,한국투자증권,증권사,채권매입/인수/자금보충,매입확약,800,-,  한국투자증권(주)의 대출채권 매입 자금보충 및 사모사채 인수의무
케이비불당제일차,충청남도,천안시,서북구,불당동,공동주택,오피스.오피스텔.리테일.공동주택,0,현대건설.케이비증권,시공사.증권사,연대보증.매입,매입확약,1550,-, 현대건설(주)의 연대보증 . 케이비증권(주)의 유동화증권 매입보장
케이아이에스송산제이차,충청남도,당진시,송산면,동곡리,상업업무,오피스.리테일,0,대우건설,시공사,채무인수,매입확약,425,100, ㈜대우건설의 채무인수
큐브로얄제삼차,충청남도,태안군,태안읍ㆍ남면,천수만,상업업무,오피스.리테일,0,현대건설,시공사,연대보증,-,-,-, 현대건설㈜의 연대보증
티아이입장,충청남도,천안시,서북구,입장면,산업시설,물류,0,한화투자증권,증권사,채권매입/인수/자금보충,매입확약,1450,-, 한화투자증권㈜의 대출채권 매입확약 자금보충의무 및 사모사채 인수의무 티
티아이입장,충청남도,천안시,서북구,입장면,산업시설,물류,0,한화투자증권,증권사,채권매입/인수/자금보충,매입확약,1450,-, 한화투자증권㈜의 대출채권 매입확약 자금보충의무 및 사모사채 인수의무 티
티아이입장,충청남도,천안시,서북구,입장면,산업시설,물류,0,한화투자증권,증권사,채권매입/인수/자금보충,매입확약,1450,-, 한화투자증권㈜의 대출채권 매입확약 자금보충의무 및 사모사채 인수의무 티
파인밀크쓰리,0,0,0,0,공동주택,공장.공동주택,브릿지론,NH투자증권,증권사,인수,매입확약,1270,-,NH투자증권㈜의 사모사채 인수확
하이엔드하우스제일차,서울특별시,강남구,대치동,903-29,공동주택,도시형생활주택.오피스.오피스텔.리테일,0,BNK투자증권,증권사,인수,매입확약,1088,-, ㈜BNK투자증권의 사모사채 인수확약 하
더모스트점봉제일차,경기도,의정부시,금오동,산26-19번지,공동주택,리테일.공동주택,0,롯데건설,시공사,채무인수/자금보충,매입확약,1160,-, 롯데건설(주)의 자금보충 및 기초자산에 대한 조건부 채무인수 의무를 통한 신용보강 S
비티비삼사,경상북도,영덕군,강구면,삼사리,특수용도,생활형숙박시설,0,한국투자증권,증권사,채권매입/인수/자금보충,매입확약,900,-,  한국투자증권(주)의 대출채권 매입확약 자금보충 및 사모사채 인수의무  
비티비영덕,경상북도,영덕군,강구면,삼사리,특수용도,생활형숙박시설,0,한국투자증권,증권사,채권매입/인수/자금보충,매입확약,900,-,  한국투자증권(주)의 대출채권 매입확약 자금보충 및 사모사채 인수의무  
슈퍼문오렌지,서울특별시,성북구,하월곡동,88-142번지,상업업무,오피스.리테일,본 PF,롯데건설,시공사,연대보증,-,-,-, 롯데건설(주)의 연대보증
슈퍼문오렌지,서울특별시,성북구,하월곡동,88-142번지,상업업무,오피스.리테일,본 PF,롯데건설,시공사,연대보증,-,-,-, 롯데건설(주)의 연대보증
알에스블루,강원도,원주시,단구동,891-1번지,공동주택,리테일.공동주택,본 PF,지에스건설,시공사,연대보증,매입확약,-,-, 지에스건설㈜의 연대보증
엠에스감삼제일차,대구광역시,달서구,감삼동,567-1번지,공동주택,주상복합.오피스.오피스텔.리테일.공동주택,0,미래에셋증권,증권사,인수,매입확약,760,100, 미래에셋증권㈜의 사모사채 인수 의무
엠에이비산파트너스,대구광역시,서구,비산동,934-1번지,공동주택,주상복합.오피스.오피스텔.리테일.공동주택,0,미래에셋증권,증권사,인수,매입확약,1500,10.0, 미래에셋증권(주)의 사모사채 인수확약 
클라우드제일차,경기도,과천시,갈현동,과천,특수용도,리테일.지식산업센터,0,엔에이치투자증권,증권사,인수,매입확약,1800,-,  엔에이치투자증권(주)의 사모사채 인수확약  
뉴스타트연신내제이차,서울특별시,은평구,불광동,305-3필지,공동주택,주상복합.오피스.오피스텔.임대주택,0,NH투자증권,증권사,인수,매입확약,2700,47.22, NH투자증권㈜의 사모사채 인수확약
뉴월드용계제오차,대구광역시,동구,용계동,588-3번지,공동주택,리테일.도시개발.공동주택,0,엔에이치투자증권,증권사,인수,매입확약,230,-,  엔에이치투자증권(주)의 사모사채 인수확약을 통한 유동성 및 신용공여  
마인드스탠스,대구광역시,달서구,본리동,380-1번지,공동주택,주상복합.오피스.오피스텔.리테일.공동주택,0,메리츠증권,증권사,매입,매입확약,3300,-,  메리츠증권(주)의 사모사채 매입확약  
