발행인,시도,시구,동읍,상세주소,사업용도,사업용도세부종목,브릿지론/본PF,신용보강기관명,신용보강기관종류,신용보강형태,매입보장/확약,대출약정규모,분양률,문장
비욘드운정제일차,경기도,파주시,운정3지구,F1-1BL,상업업무,오피스.리테일,본 PF,현대건설,시공사,채무인수/자금보충,매입확약,-,-, 현대건설㈜의 자금보충(미이행시 채무인수) 의무
비욘드운정제일차,경기도,파주시,운정3지구,F1-1BL,상업업무,오피스.리테일,본 PF,현대건설,시공사,채무인수/자금보충,매입확약,-,-, 현대건설㈜의 자금보충(미이행시 채무인수) 의무
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
라온제나제오차,충청남도,아산시,동산지구,A1,공동주택,도시개발.공동주택,0,지에스건설,시공사,연대보증,매입확약,-,-,  지에스건설(주)의 기초자산에 대한 연대보증  
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,공동주택,0,코오롱글로벌,시공사,채무인수/자금보충,매입확약,920,-, 코오롱글로벌㈜의 자금보충(미이행시 채무인수) 의무
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,공동주택,0,코오롱글로벌,시공사,채무인수/자금보충,매입확약,920,-, 코오롱글로벌㈜의 자금보충(미이행시 채무인수) 의무
케이지야음제일차,울산광역시,남구,야음동,363-1번지,공동주택,공동주택,0,코오롱글로벌,시공사,채무인수/자금보충,매입확약,920,-, 코오롱글로벌㈜의 자금보충(미이행시 채무인수) 의무
미메시스제구차,경기도,평택시,통복동,108-3,공동주택,아파트.근린생활시설,0,쌍용건설,시공사,채무인수/자금보충,매입확약,-,-, 쌍용건설㈜의 자금보충 및 채무인수 의무 미
미메시스제구차,경기도,평택시,통복동,108-3,공동주택,아파트.근린생활시설,0,쌍용건설,시공사,채무인수/자금보충,매입확약,-,-, 쌍용건설㈜의 자금보충 및 채무인수 의무 미
미메시스제구차,경기도,평택시,통복동,108-3,공동주택,아파트.근린생활시설,0,쌍용건설,시공사,채무인수/자금보충,매입확약,-,-, 쌍용건설㈜의 자금보충 및 채무인수 의무 미
미메시스제구차,경기도,평택시,통복동,108-3,공동주택,아파트.근린생활시설,0,쌍용건설,시공사,채무인수/자금보충,매입확약,-,-, 쌍용건설㈜의 자금보충 및 채무인수 의무 미
미메시스제구차,경기도,평택시,통복동,108-3,공동주택,아파트.근린생활시설,0,쌍용건설,시공사,채무인수/자금보충,매입확약,-,-, 쌍용건설㈜의 자금보충 및 채무인수 의무 미
미메시스제구차,경기도,평택시,통복동,108-3,공동주택,아파트.근린생활시설,0,쌍용건설,시공사,채무인수/자금보충,매입확약,-,-, 쌍용건설㈜의 자금보충 및 채무인수 의무 미
미메시스제구차,경기도,평택시,통복동,108-3,공동주택,아파트.근린생활시설,0,쌍용건설,시공사,채무인수/자금보충,매입확약,-,-, 쌍용건설㈜의 자금보충 및 채무인수 의무 미
미메시스제구차,경기도,평택시,통복동,108-3,공동주택,아파트.근린생활시설,0,쌍용건설,시공사,채무인수/자금보충,매입확약,-,-, 쌍용건설㈜의 자금보충 및 채무인수 의무 미
스토크제팔차,경기도,고양시,일산동구,장항동,특수용도,지식산업센터.리테일.오피스,0,현대엔지니어링,시공사,연대보증,매입확약,-,-,  기초자산에 대한 현대엔지니어링(주)의 연대보증  
스토크제팔차,경기도,고양시,일산동구,장항동,특수용도,지식산업센터.리테일.오피스,0,현대엔지니어링,시공사,연대보증,매입확약,-,-,  기초자산에 대한 현대엔지니어링(주)의 연대보증  
스토크제팔차,경기도,고양시,일산동구,장항동,특수용도,지식산업센터.리테일.오피스,0,현대엔지니어링,시공사,연대보증,매입확약,-,-,  기초자산에 대한 현대엔지니어링(주)의 연대보증  
스토크제팔차,경기도,고양시,일산동구,장항동,특수용도,지식산업센터.리테일.오피스,0,현대엔지니어링,시공사,연대보증,매입확약,-,-,  기초자산에 대한 현대엔지니어링(주)의 연대보증  
스토크제팔차,경기도,고양시,일산동구,장항동,특수용도,지식산업센터.리테일.오피스,0,현대엔지니어링,시공사,연대보증,매입확약,-,-,  기초자산에 대한 현대엔지니어링(주)의 연대보증  
스토크제팔차,경기도,고양시,일산동구,장항동,특수용도,지식산업센터.리테일.오피스,0,현대엔지니어링,시공사,연대보증,매입확약,-,-,  기초자산에 대한 현대엔지니어링(주)의 연대보증  
스토크제팔차,경기도,고양시,일산동구,장항동,특수용도,지식산업센터.리테일.오피스,0,현대엔지니어링,시공사,연대보증,매입확약,-,-,  기초자산에 대한 현대엔지니어링(주)의 연대보증  
스토크제팔차,경기도,고양시,일산동구,장항동,특수용도,지식산업센터.리테일.오피스,0,현대엔지니어링,시공사,연대보증,매입확약,-,-,  기초자산에 대한 현대엔지니어링(주)의 연대보증  
스토크제팔차,경기도,고양시,일산동구,장항동,특수용도,지식산업센터.리테일.오피스,0,현대엔지니어링,시공사,연대보증,매입확약,-,-,  기초자산에 대한 현대엔지니어링(주)의 연대보증  
씨오와이에스자양,서울특별시,광진구,자양동,680-81번지,공동주택,오피스텔.오피스.아파트.리테일,0,호반건설,시공사,채무인수/자금보충,매입확약,4200,-,  (주)호반건설의 자금보충 및 기초자산 채무인수 의무  
씨오와이에스자양,서울특별시,광진구,자양동,680-81번지,공동주택,오피스텔.오피스.아파트.리테일,0,호반건설,시공사,채무인수/자금보충,매입확약,4200,-,  (주)호반건설의 자금보충 및 기초자산 채무인수 의무  
씨오와이에스자양,서울특별시,광진구,자양동,680-81번지,공동주택,오피스텔.오피스.아파트.리테일,0,호반건설,시공사,채무인수/자금보충,매입확약,4200,-,  (주)호반건설의 자금보충 및 기초자산 채무인수 의무  
씨오와이에스자양,서울특별시,광진구,자양동,680-81번지,공동주택,오피스텔.오피스.아파트.리테일,0,호반건설,시공사,채무인수/자금보충,매입확약,4200,-,  (주)호반건설의 자금보충 및 기초자산 채무인수 의무  
씨오와이에스자양,서울특별시,광진구,자양동,680-81번지,공동주택,오피스텔.오피스.아파트.리테일,0,호반건설,시공사,채무인수/자금보충,매입확약,4200,-,  (주)호반건설의 자금보충 및 기초자산 채무인수 의무  
씨오와이에스자양,서울특별시,광진구,자양동,680-81번지,공동주택,오피스텔.오피스.아파트.리테일,0,호반건설,시공사,채무인수/자금보충,매입확약,4200,-,  (주)호반건설의 자금보충 및 기초자산 채무인수 의무  
